"ResponseId","participant_code","item_name","response_first","response_second","response_both"
"R_1BWxkwdyJyDGMTW","118","microwave_2","台","个","台"
"R_1BWxkwdyJyDGMTW","118","mincer_2","台","个","台"
"R_1BWxkwdyJyDGMTW","118","mirror_3","面","没有","面"
"R_1BWxkwdyJyDGMTW","118","monitor_2","台","个","台"
"R_1BWxkwdyJyDGMTW","118","motorcycle_3","辆","架","辆"
"R_1BWxkwdyJyDGMTW","118","nailclippers_2","只","没有","只"
"R_1BWxkwdyJyDGMTW","118","pakchoi_3","颗","个","颗"
"R_1BWxkwdyJyDGMTW","118","paperclip_4","只","个","只"
"R_1BWxkwdyJyDGMTW","118","piano_3","架","台","架"
"R_1BWxkwdyJyDGMTW","118","pipe_3","支","个","支"
"R_1BWxkwdyJyDGMTW","118","plane_4","架","个","架"
"R_1BWxkwdyJyDGMTW","118","popsicle_4","支","个","支"
"R_1BWxkwdyJyDGMTW","118","printer_4","台","个","台"
"R_1BWxkwdyJyDGMTW","118","racket_4","把","支","把"
"R_1BWxkwdyJyDGMTW","118","scissors_4","把","个","把"
"R_1BWxkwdyJyDGMTW","118","screwdriver_2","把","个","把"
"R_1BWxkwdyJyDGMTW","118","screwnut_4","只","个","只"
"R_1BWxkwdyJyDGMTW","118","silvermedal_2","块","个","块"
"R_1BWxkwdyJyDGMTW","118","slingshot_2","只","个","只"
"R_1BWxkwdyJyDGMTW","118","sofa_4","个","没有","没有"
"R_1BWxkwdyJyDGMTW","118","spoon_4","把","个","把"
"R_1BWxkwdyJyDGMTW","118","stapler_4","只","台","只"
"R_1BWxkwdyJyDGMTW","118","telescope_2","架","个","架"
"R_1BWxkwdyJyDGMTW","118","thermometer_3","只","个","只"
"R_1BWxkwdyJyDGMTW","118","tie_3","条","个","条"
"R_1BWxkwdyJyDGMTW","118","toothbrush_4","把","支","把"
"R_1BWxkwdyJyDGMTW","118","torch_2","支","个","支"
"R_1BWxkwdyJyDGMTW","118","triangleruler_4","把","个","把"
"R_1BWxkwdyJyDGMTW","118","truck_3","辆","没有","辆"
"R_1BWxkwdyJyDGMTW","118","tv_2","台","个","台"
"R_1BWxkwdyJyDGMTW","118","washingmachine_2","台","个","台"
"R_1BWxkwdyJyDGMTW","118","watch_3","只","没有","只"
"R_1BWxkwdyJyDGMTW","118","woodendoor_2","扇","个","扇"
"R_1Cama0Gq2gWeiB7","147","abacus_3","只","没有","只"
"R_1Cama0Gq2gWeiB7","147","axe_2","把","只","把"
"R_1Cama0Gq2gWeiB7","147","balance_2","台","座","台"
"R_1Cama0Gq2gWeiB7","147","belt_3","只","没有","只"
"R_1Cama0Gq2gWeiB7","147","bicycle_2","辆","没有","辆"
"R_1Cama0Gq2gWeiB7","147","blackboard_2","座","个","座"
"R_1Cama0Gq2gWeiB7","147","bow_4","只","把","只"
"R_1Cama0Gq2gWeiB7","147","bracelet_3","只","枚","只"
"R_1Cama0Gq2gWeiB7","147","broom_2","把","没有","把"
"R_1Cama0Gq2gWeiB7","147","brush_3","把","枚","把"
"R_1Cama0Gq2gWeiB7","147","cabbage_2","个","枚","枚"
"R_1Cama0Gq2gWeiB7","147","camera_3","台","没有","台"
"R_1Cama0Gq2gWeiB7","147","coffeemachine_3","台","没有","台"
"R_1Cama0Gq2gWeiB7","147","comb_4","把","没有","把"
"R_1Cama0Gq2gWeiB7","147","desklamp_3","盏","个","盏"
"R_1Cama0Gq2gWeiB7","147","draftingcomp_4","只","个","只"
"R_1Cama0Gq2gWeiB7","147","egg_4","只","枚","只"
"R_1Cama0Gq2gWeiB7","147","fan_3","台","架","台"
"R_1Cama0Gq2gWeiB7","147","garlic_4","只","没有","只"
"R_1Cama0Gq2gWeiB7","147","glove_3","只","没有","只"
"R_1Cama0Gq2gWeiB7","147","guitar_3","把","只","把"
"R_1Cama0Gq2gWeiB7","147","hairblower_2","台","个","台"
"R_1Cama0Gq2gWeiB7","147","hammer_4","把","只","把"
"R_1Cama0Gq2gWeiB7","147","handfan_4","把","没有","把"
"R_1Cama0Gq2gWeiB7","147","harp_2","台","个","台"
"R_1Cama0Gq2gWeiB7","147","hat_2","顶","只","顶"
"R_1Cama0Gq2gWeiB7","147","iron_4","台","架","台"
"R_1Cama0Gq2gWeiB7","147","key_3","把","枚","把"
"R_1Cama0Gq2gWeiB7","147","laptop_3","台","没有","台"
"R_1Cama0Gq2gWeiB7","147","lighthouse_2","座","没有","座"
"R_1Cama0Gq2gWeiB7","147","microscope_3","台","架","台"
"R_1Cama0Gq2gWeiB7","147","microwave_2","台","个","台"
"R_1Cama0Gq2gWeiB7","147","mincer_2","台","没有","台"
"R_1Cama0Gq2gWeiB7","147","mirror_3","枚","个","枚"
"R_1Cama0Gq2gWeiB7","147","monitor_2","台","没有","台"
"R_1Cama0Gq2gWeiB7","147","motorcycle_3","辆","台","辆"
"R_1Cama0Gq2gWeiB7","147","nailclippers_2","个","只","只"
"R_1Cama0Gq2gWeiB7","147","pakchoi_3","只","把","只"
"R_1Cama0Gq2gWeiB7","147","paperclip_4","枚","个","枚"
"R_1Cama0Gq2gWeiB7","147","piano_3","台","架","台"
"R_1Cama0Gq2gWeiB7","147","pipe_3","只","没有","只"
"R_1Cama0Gq2gWeiB7","147","plane_4","架","没有","架"
"R_1Cama0Gq2gWeiB7","147","popsicle_4","支","个","支"
"R_1Cama0Gq2gWeiB7","147","printer_4","台","个","台"
"R_1Cama0Gq2gWeiB7","147","racket_4","只","把","只"
"R_1Cama0Gq2gWeiB7","147","scissors_4","把","只","把"
"R_1Cama0Gq2gWeiB7","147","screwdriver_2","把","个","把"
"R_1Cama0Gq2gWeiB7","147","screwnut_4","只","个","只"
"R_1Cama0Gq2gWeiB7","147","silvermedal_2","枚","个","枚"
"R_1Cama0Gq2gWeiB7","147","slingshot_2","把","没有","把"
"R_1Cama0Gq2gWeiB7","147","sofa_4","个","只","只"
"R_1Cama0Gq2gWeiB7","147","spoon_4","把","只","把"
"R_1Cama0Gq2gWeiB7","147","stapler_4","只","枚","只"
"R_1Cama0Gq2gWeiB7","147","telescope_2","架","台","架"
"R_1Cama0Gq2gWeiB7","147","thermometer_3","支","个","支"
"R_1Cama0Gq2gWeiB7","147","tie_3","条","只","条"
"R_1Cama0Gq2gWeiB7","147","toothbrush_4","把","只","把"
"R_1Cama0Gq2gWeiB7","147","torch_2","盏","只","盏"
"R_1Cama0Gq2gWeiB7","147","triangleruler_4","把","没有","把"
"R_1Cama0Gq2gWeiB7","147","truck_3","辆","台","辆"
"R_1Cama0Gq2gWeiB7","147","tv_2","台","没有","台"
"R_1Cama0Gq2gWeiB7","147","washingmachine_2","部","台","部"
"R_1Cama0Gq2gWeiB7","147","watch_3","只","个","只"
"R_1Cama0Gq2gWeiB7","147","woodendoor_2","扇","没有","扇"
"R_1CwlN9RTjURKwuW","149","abacus_3","个","没有","没有"
"R_1CwlN9RTjURKwuW","149","axe_2","把","柄","把"
"R_1CwlN9RTjURKwuW","149","balance_2","把","座","把"
"R_1CwlN9RTjURKwuW","149","belt_3","条","块","条"
"R_1CwlN9RTjURKwuW","149","bicycle_2","辆","个","辆"
"R_1CwlN9RTjURKwuW","149","blackboard_2","块","面","块"
"R_1CwlN9RTjURKwuW","149","bow_4","把","个","把"
"R_1CwlN9RTjURKwuW","149","bracelet_3","个","枚","枚"
"R_1CwlN9RTjURKwuW","149","broom_2","柄","把","柄"
"R_1CwlN9RTjURKwuW","149","brush_3","把","个","把"
"R_1CwlN9RTjURKwuW","149","cabbage_2","颗","球","颗"
"R_1CwlN9RTjURKwuW","149","camera_3","个","块","块"
"R_1CwlN9RTjURKwuW","149","coffeemachine_3","个","台","台"
"R_1CwlN9RTjURKwuW","149","comb_4","把","个","把"
"R_1CwlN9RTjURKwuW","149","desklamp_3","个","台","台"
"R_1CwlN9RTjURKwuW","149","draftingcomp_4","个","枚","枚"
"R_1CwlN9RTjURKwuW","149","egg_4","只","个","只"
"R_1CwlN9RTjURKwuW","149","fan_3","台","座","台"
"R_1CwlN9RTjURKwuW","149","garlic_4","颗","个","颗"
"R_1CwlN9RTjURKwuW","149","glove_3","只","个","只"
"R_1CwlN9RTjURKwuW","149","guitar_3","把","个","把"
"R_1CwlN9RTjURKwuW","149","hairblower_2","台","个","台"
"R_1CwlN9RTjURKwuW","149","hammer_4","把","柄","把"
"R_1CwlN9RTjURKwuW","149","handfan_4","把","面","把"
"R_1CwlN9RTjURKwuW","149","harp_2","把","座","把"
"R_1CwlN9RTjURKwuW","149","hat_2","顶","个","顶"
"R_1CwlN9RTjURKwuW","149","iron_4","个","没有","没有"
"R_1CwlN9RTjURKwuW","149","key_3","把","枚","把"
"R_1CwlN9RTjURKwuW","149","laptop_3","台","个","台"
"R_1CwlN9RTjURKwuW","149","lighthouse_2","座","个","座"
"R_1CwlN9RTjURKwuW","149","microscope_3","台","个","台"
"R_1CwlN9RTjURKwuW","149","microwave_2","个","台","台"
"R_1CwlN9RTjURKwuW","149","mincer_2","个","台","台"
"R_1CwlN9RTjURKwuW","149","mirror_3","面","块","面"
"R_1CwlN9RTjURKwuW","149","monitor_2","台","个","台"
"R_1CwlN9RTjURKwuW","149","motorcycle_3","辆","个","辆"
"R_1CwlN9RTjURKwuW","149","nailclippers_2","把","个","把"
"R_1CwlN9RTjURKwuW","149","pakchoi_3","颗","个","颗"
"R_1CwlN9RTjURKwuW","149","paperclip_4","枚","个","枚"
"R_1CwlN9RTjURKwuW","149","piano_3","架","座","架"
"R_1CwlN9RTjURKwuW","149","pipe_3","个","块","块"
"R_1CwlN9RTjURKwuW","149","plane_4","架","只","架"
"R_1CwlN9RTjURKwuW","149","popsicle_4","支","个","支"
"R_1CwlN9RTjURKwuW","149","printer_4","台","个","台"
"R_1CwlN9RTjURKwuW","149","racket_4","个","柄","柄"
"R_1CwlN9RTjURKwuW","149","scissors_4","把","个","把"
"R_1CwlN9RTjURKwuW","149","screwdriver_2","把","只","把"
"R_1CwlN9RTjURKwuW","149","screwnut_4","枚","个","枚"
"R_1CwlN9RTjURKwuW","149","silvermedal_2","枚","块","枚"
"R_1CwlN9RTjURKwuW","149","slingshot_2","把","个","把"
"R_1CwlN9RTjURKwuW","149","sofa_4","把","个","把"
"R_1CwlN9RTjURKwuW","149","spoon_4","把","柄","把"
"R_1CwlN9RTjURKwuW","149","stapler_4","个","枚","枚"
"R_1CwlN9RTjURKwuW","149","telescope_2","台","个","台"
"R_1CwlN9RTjURKwuW","149","thermometer_3","个","支","支"
"R_1CwlN9RTjURKwuW","149","tie_3","条","个","条"
"R_1CwlN9RTjURKwuW","149","toothbrush_4","把","只","把"
"R_1CwlN9RTjURKwuW","149","torch_2","只","个","只"
"R_1CwlN9RTjURKwuW","149","triangleruler_4","把","个","把"
"R_1CwlN9RTjURKwuW","149","truck_3","辆","个","辆"
"R_1CwlN9RTjURKwuW","149","tv_2","台","个","台"
"R_1CwlN9RTjURKwuW","149","washingmachine_2","台","个","台"
"R_1CwlN9RTjURKwuW","149","watch_3","块","只","块"
"R_1CwlN9RTjURKwuW","149","woodendoor_2","扇","个","扇"
"R_1FfCLSJIyeuZ1Rs","129","abacus_3","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","axe_2","把","柄","把"
"R_1FfCLSJIyeuZ1Rs","129","balance_2","个","座","座"
"R_1FfCLSJIyeuZ1Rs","129","belt_3","条","个","条"
"R_1FfCLSJIyeuZ1Rs","129","bicycle_2","个","辆","辆"
"R_1FfCLSJIyeuZ1Rs","129","blackboard_2","个","面","面"
"R_1FfCLSJIyeuZ1Rs","129","bow_4","把","个","把"
"R_1FfCLSJIyeuZ1Rs","129","bracelet_3","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","broom_2","把","没有","把"
"R_1FfCLSJIyeuZ1Rs","129","brush_3","把","个","把"
"R_1FfCLSJIyeuZ1Rs","129","cabbage_2","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","camera_3","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","coffeemachine_3","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","comb_4","个","把","把"
"R_1FfCLSJIyeuZ1Rs","129","desklamp_3","个","盏","盏"
"R_1FfCLSJIyeuZ1Rs","129","draftingcomp_4","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","egg_4","个","枚","枚"
"R_1FfCLSJIyeuZ1Rs","129","fan_3","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","garlic_4","头","个","头"
"R_1FfCLSJIyeuZ1Rs","129","glove_3","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","guitar_3","把","个","把"
"R_1FfCLSJIyeuZ1Rs","129","hairblower_2","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","hammer_4","个","把","把"
"R_1FfCLSJIyeuZ1Rs","129","handfan_4","把","个","把"
"R_1FfCLSJIyeuZ1Rs","129","harp_2","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","hat_2","个","顶","顶"
"R_1FfCLSJIyeuZ1Rs","129","iron_4","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","key_3","把","个","把"
"R_1FfCLSJIyeuZ1Rs","129","laptop_3","台","个","台"
"R_1FfCLSJIyeuZ1Rs","129","lighthouse_2","个","座","座"
"R_1FfCLSJIyeuZ1Rs","129","microscope_3","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","microwave_2","个","台","台"
"R_1FfCLSJIyeuZ1Rs","129","mincer_2","个","台","台"
"R_1FfCLSJIyeuZ1Rs","129","mirror_3","个","面","面"
"R_1FfCLSJIyeuZ1Rs","129","monitor_2","台","个","台"
"R_1FfCLSJIyeuZ1Rs","129","motorcycle_3","辆","个","辆"
"R_1FfCLSJIyeuZ1Rs","129","nailclippers_2","个","把","把"
"R_1FfCLSJIyeuZ1Rs","129","pakchoi_3","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","paperclip_4","个","枚","枚"
"R_1FfCLSJIyeuZ1Rs","129","piano_3","架","台","架"
"R_1FfCLSJIyeuZ1Rs","129","pipe_3","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","plane_4","架","个","架"
"R_1FfCLSJIyeuZ1Rs","129","popsicle_4","个","根","根"
"R_1FfCLSJIyeuZ1Rs","129","printer_4","个","台","台"
"R_1FfCLSJIyeuZ1Rs","129","racket_4","个","把","把"
"R_1FfCLSJIyeuZ1Rs","129","scissors_4","把","个","把"
"R_1FfCLSJIyeuZ1Rs","129","screwdriver_2","把","个","把"
"R_1FfCLSJIyeuZ1Rs","129","screwnut_4","个","枚","枚"
"R_1FfCLSJIyeuZ1Rs","129","silvermedal_2","枚","个","枚"
"R_1FfCLSJIyeuZ1Rs","129","slingshot_2","个","把","把"
"R_1FfCLSJIyeuZ1Rs","129","sofa_4","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","spoon_4","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","stapler_4","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","telescope_2","个","架","架"
"R_1FfCLSJIyeuZ1Rs","129","thermometer_3","个","根","根"
"R_1FfCLSJIyeuZ1Rs","129","tie_3","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","toothbrush_4","把","个","把"
"R_1FfCLSJIyeuZ1Rs","129","torch_2","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","triangleruler_4","个","没有","没有"
"R_1FfCLSJIyeuZ1Rs","129","truck_3","辆","个","辆"
"R_1FfCLSJIyeuZ1Rs","129","tv_2","台","个","台"
"R_1FfCLSJIyeuZ1Rs","129","washingmachine_2","台","个","台"
"R_1FfCLSJIyeuZ1Rs","129","watch_3","个","块","块"
"R_1FfCLSJIyeuZ1Rs","129","woodendoor_2","扇","个","扇"
"R_1gisdAm7psOQs5D","130","abacus_3","个","没有","没有"
"R_1gisdAm7psOQs5D","130","axe_2","个","把","把"
"R_1gisdAm7psOQs5D","130","balance_2","台","个","台"
"R_1gisdAm7psOQs5D","130","belt_3","条","没有","条"
"R_1gisdAm7psOQs5D","130","bicycle_2","辆","没有","辆"
"R_1gisdAm7psOQs5D","130","blackboard_2","块","个","块"
"R_1gisdAm7psOQs5D","130","bow_4","支","个","支"
"R_1gisdAm7psOQs5D","130","bracelet_3","支","个","支"
"R_1gisdAm7psOQs5D","130","broom_2","把","个","把"
"R_1gisdAm7psOQs5D","130","brush_3","把","支","把"
"R_1gisdAm7psOQs5D","130","cabbage_2","个","没有","没有"
"R_1gisdAm7psOQs5D","130","camera_3","只","个","只"
"R_1gisdAm7psOQs5D","130","coffeemachine_3","台","没有","台"
"R_1gisdAm7psOQs5D","130","comb_4","把","个","把"
"R_1gisdAm7psOQs5D","130","desklamp_3","座","个","座"
"R_1gisdAm7psOQs5D","130","draftingcomp_4","支","个","支"
"R_1gisdAm7psOQs5D","130","egg_4","枚","个","枚"
"R_1gisdAm7psOQs5D","130","fan_3","台","个","台"
"R_1gisdAm7psOQs5D","130","garlic_4","个","瓣","瓣"
"R_1gisdAm7psOQs5D","130","glove_3","只","个","只"
"R_1gisdAm7psOQs5D","130","guitar_3","支","台","支"
"R_1gisdAm7psOQs5D","130","hairblower_2","个","只","只"
"R_1gisdAm7psOQs5D","130","hammer_4","把","个","把"
"R_1gisdAm7psOQs5D","130","handfan_4","把","个","把"
"R_1gisdAm7psOQs5D","130","harp_2","只","台","只"
"R_1gisdAm7psOQs5D","130","hat_2","顶","个","顶"
"R_1gisdAm7psOQs5D","130","iron_4","个","只","只"
"R_1gisdAm7psOQs5D","130","key_3","只","个","只"
"R_1gisdAm7psOQs5D","130","laptop_3","台","个","台"
"R_1gisdAm7psOQs5D","130","lighthouse_2","座","个","座"
"R_1gisdAm7psOQs5D","130","microscope_3","台","个","台"
"R_1gisdAm7psOQs5D","130","microwave_2","台","个","台"
"R_1gisdAm7psOQs5D","130","mincer_2","台","个","台"
"R_1gisdAm7psOQs5D","130","mirror_3","面","个","面"
"R_1gisdAm7psOQs5D","130","monitor_2","台","个","台"
"R_1gisdAm7psOQs5D","130","motorcycle_3","辆","个","辆"
"R_1gisdAm7psOQs5D","130","nailclippers_2","个","没有","没有"
"R_1gisdAm7psOQs5D","130","pakchoi_3","个","枚","枚"
"R_1gisdAm7psOQs5D","130","paperclip_4","个","只","只"
"R_1gisdAm7psOQs5D","130","piano_3","台","个","台"
"R_1gisdAm7psOQs5D","130","pipe_3","只","个","只"
"R_1gisdAm7psOQs5D","130","plane_4","架","个","架"
"R_1gisdAm7psOQs5D","130","popsicle_4","支","个","支"
"R_1gisdAm7psOQs5D","130","printer_4","台","个","台"
"R_1gisdAm7psOQs5D","130","racket_4","支","没有","支"
"R_1gisdAm7psOQs5D","130","scissors_4","把","个","把"
"R_1gisdAm7psOQs5D","130","screwdriver_2","支","个","支"
"R_1gisdAm7psOQs5D","130","screwnut_4","个","枚","枚"
"R_1gisdAm7psOQs5D","130","silvermedal_2","枚","块","枚"
"R_1gisdAm7psOQs5D","130","slingshot_2","个","没有","没有"
"R_1gisdAm7psOQs5D","130","sofa_4","个","台","台"
"R_1gisdAm7psOQs5D","130","spoon_4","把","支","把"
"R_1gisdAm7psOQs5D","130","stapler_4","台","个","台"
"R_1gisdAm7psOQs5D","130","telescope_2","台","个","台"
"R_1gisdAm7psOQs5D","130","thermometer_3","只","个","只"
"R_1gisdAm7psOQs5D","130","tie_3","条","没有","条"
"R_1gisdAm7psOQs5D","130","toothbrush_4","支","个","支"
"R_1gisdAm7psOQs5D","130","torch_2","支","个","支"
"R_1gisdAm7psOQs5D","130","triangleruler_4","个","块","块"
"R_1gisdAm7psOQs5D","130","truck_3","辆","个","辆"
"R_1gisdAm7psOQs5D","130","tv_2","台","个","台"
"R_1gisdAm7psOQs5D","130","washingmachine_2","台","没有","台"
"R_1gisdAm7psOQs5D","130","watch_3","枚","块","枚"
"R_1gisdAm7psOQs5D","130","woodendoor_2","个","没有","没有"
"R_1iaqLu0Qgh2Ak6I","121","abacus_3","个","没有","没有"
"R_1iaqLu0Qgh2Ak6I","121","axe_2","把","没有","把"
"R_1iaqLu0Qgh2Ak6I","121","balance_2","个","台","台"
"R_1iaqLu0Qgh2Ak6I","121","belt_3","条","枚","条"
"R_1iaqLu0Qgh2Ak6I","121","bicycle_2","台","个","台"
"R_1iaqLu0Qgh2Ak6I","121","blackboard_2","个","没有","没有"
"R_1iaqLu0Qgh2Ak6I","121","bow_4","支","没有","支"
"R_1iaqLu0Qgh2Ak6I","121","bracelet_3","个","只","只"
"R_1iaqLu0Qgh2Ak6I","121","broom_2","支","把","支"
"R_1iaqLu0Qgh2Ak6I","121","brush_3","把","个","把"
"R_1iaqLu0Qgh2Ak6I","121","cabbage_2","个","颗","颗"
"R_1iaqLu0Qgh2Ak6I","121","camera_3","台","个","台"
"R_1iaqLu0Qgh2Ak6I","121","coffeemachine_3","台","个","台"
"R_1iaqLu0Qgh2Ak6I","121","comb_4","把","支","把"
"R_1iaqLu0Qgh2Ak6I","121","desklamp_3","只","个","只"
"R_1iaqLu0Qgh2Ak6I","121","draftingcomp_4","只","个","只"
"R_1iaqLu0Qgh2Ak6I","121","egg_4","个","枚","枚"
"R_1iaqLu0Qgh2Ak6I","121","fan_3","个","台","台"
"R_1iaqLu0Qgh2Ak6I","121","garlic_4","个","没有","没有"
"R_1iaqLu0Qgh2Ak6I","121","glove_3","只","没有","只"
"R_1iaqLu0Qgh2Ak6I","121","guitar_3","把","只","把"
"R_1iaqLu0Qgh2Ak6I","121","hairblower_2","个","没有","没有"
"R_1iaqLu0Qgh2Ak6I","121","hammer_4","把","支","把"
"R_1iaqLu0Qgh2Ak6I","121","handfan_4","把","只","把"
"R_1iaqLu0Qgh2Ak6I","121","harp_2","把","只","把"
"R_1iaqLu0Qgh2Ak6I","121","hat_2","顶","只","顶"
"R_1iaqLu0Qgh2Ak6I","121","iron_4","台","个","台"
"R_1iaqLu0Qgh2Ak6I","121","key_3","把","没有","把"
"R_1iaqLu0Qgh2Ak6I","121","laptop_3","台","个","台"
"R_1iaqLu0Qgh2Ak6I","121","lighthouse_2","座","个","座"
"R_1iaqLu0Qgh2Ak6I","121","microscope_3","台","枚","台"
"R_1iaqLu0Qgh2Ak6I","121","microwave_2","台","没有","台"
"R_1iaqLu0Qgh2Ak6I","121","mincer_2","台","个","台"
"R_1iaqLu0Qgh2Ak6I","121","mirror_3","支","个","支"
"R_1iaqLu0Qgh2Ak6I","121","monitor_2","台","个","台"
"R_1iaqLu0Qgh2Ak6I","121","motorcycle_3","辆","台","辆"
"R_1iaqLu0Qgh2Ak6I","121","nailclippers_2","把","没有","把"
"R_1iaqLu0Qgh2Ak6I","121","pakchoi_3","只","颗","只"
"R_1iaqLu0Qgh2Ak6I","121","paperclip_4","个","没有","没有"
"R_1iaqLu0Qgh2Ak6I","121","piano_3","台","个","台"
"R_1iaqLu0Qgh2Ak6I","121","pipe_3","支","个","支"
"R_1iaqLu0Qgh2Ak6I","121","plane_4","只","个","只"
"R_1iaqLu0Qgh2Ak6I","121","popsicle_4","枚","个","枚"
"R_1iaqLu0Qgh2Ak6I","121","printer_4","台","个","台"
"R_1iaqLu0Qgh2Ak6I","121","racket_4","支","把","支"
"R_1iaqLu0Qgh2Ak6I","121","scissors_4","把","只","把"
"R_1iaqLu0Qgh2Ak6I","121","screwdriver_2","把","枚","把"
"R_1iaqLu0Qgh2Ak6I","121","screwnut_4","枚","个","枚"
"R_1iaqLu0Qgh2Ak6I","121","silvermedal_2","枚","个","枚"
"R_1iaqLu0Qgh2Ak6I","121","slingshot_2","个","枚","枚"
"R_1iaqLu0Qgh2Ak6I","121","sofa_4","个","没有","没有"
"R_1iaqLu0Qgh2Ak6I","121","spoon_4","只","枚","只"
"R_1iaqLu0Qgh2Ak6I","121","stapler_4","个","枚","枚"
"R_1iaqLu0Qgh2Ak6I","121","telescope_2","台","枚","台"
"R_1iaqLu0Qgh2Ak6I","121","thermometer_3","支","个","支"
"R_1iaqLu0Qgh2Ak6I","121","tie_3","只","条","只"
"R_1iaqLu0Qgh2Ak6I","121","toothbrush_4","把","支","把"
"R_1iaqLu0Qgh2Ak6I","121","torch_2","把","支","把"
"R_1iaqLu0Qgh2Ak6I","121","triangleruler_4","把","枚","把"
"R_1iaqLu0Qgh2Ak6I","121","truck_3","辆","台","辆"
"R_1iaqLu0Qgh2Ak6I","121","tv_2","台","没有","台"
"R_1iaqLu0Qgh2Ak6I","121","washingmachine_2","台","没有","台"
"R_1iaqLu0Qgh2Ak6I","121","watch_3","只","个","只"
"R_1iaqLu0Qgh2Ak6I","121","woodendoor_2","扇","没有","扇"
"R_1LTpPZf6v3bak4a","105","abacus_3","个","没有","没有"
"R_1LTpPZf6v3bak4a","105","axe_2","把","个","把"
"R_1LTpPZf6v3bak4a","105","balance_2","个","没有","没有"
"R_1LTpPZf6v3bak4a","105","belt_3","根","条","根"
"R_1LTpPZf6v3bak4a","105","bicycle_2","辆","没有","辆"
"R_1LTpPZf6v3bak4a","105","blackboard_2","个","没有","没有"
"R_1LTpPZf6v3bak4a","105","bow_4","把","没有","把"
"R_1LTpPZf6v3bak4a","105","bracelet_3","只","个","只"
"R_1LTpPZf6v3bak4a","105","broom_2","把","只","把"
"R_1LTpPZf6v3bak4a","105","brush_3","把","只","把"
"R_1LTpPZf6v3bak4a","105","cabbage_2","只","个","只"
"R_1LTpPZf6v3bak4a","105","camera_3","台","个","台"
"R_1LTpPZf6v3bak4a","105","coffeemachine_3","台","个","台"
"R_1LTpPZf6v3bak4a","105","comb_4","把","只","把"
"R_1LTpPZf6v3bak4a","105","desklamp_3","盏","个","盏"
"R_1LTpPZf6v3bak4a","105","draftingcomp_4","把","个","把"
"R_1LTpPZf6v3bak4a","105","egg_4","个","只","只"
"R_1LTpPZf6v3bak4a","105","fan_3","台","个","台"
"R_1LTpPZf6v3bak4a","105","garlic_4","只","个","只"
"R_1LTpPZf6v3bak4a","105","glove_3","只","个","只"
"R_1LTpPZf6v3bak4a","105","guitar_3","把","个","把"
"R_1LTpPZf6v3bak4a","105","hairblower_2","个","没有","没有"
"R_1LTpPZf6v3bak4a","105","hammer_4","只","个","只"
"R_1LTpPZf6v3bak4a","105","handfan_4","把","没有","把"
